timestamp,signal,confidence,rf_signal,xgb_signal,lgb_signal,executed,blocked_by,current_price,atr
2026-02-24T01:23:49.671565+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64080.18,638.9
2026-02-24T01:24:49.885163+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64275.08,638.9
2026-02-24T01:25:50.103477+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64376.02,638.9
2026-02-24T01:26:50.327818+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64360.12,638.9
2026-02-24T01:27:50.540272+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64466.73,638.9
2026-02-24T01:28:50.738249+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64471.68,638.9
2026-02-24T01:29:54.231235+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64395.45,638.9
2026-02-24T01:30:57.376593+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64461.18,638.9
2026-02-24T01:32:00.159455+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64475.29,638.9
2026-02-24T01:33:02.323383+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64460.40,638.9
2026-02-24T01:34:05.456294+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64578.17,638.9
2026-02-24T01:36:48.262608+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64528.22,638.9
2026-02-24T01:36:48.282103+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64528.22,638.9
2026-02-24T01:37:58.524428+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64391.36,638.9
2026-02-24T01:37:58.936484+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64396.62,638.9
2026-02-24T01:39:01.905576+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64386.11,638.9
2026-02-24T01:39:48.858929+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64103.26,638.9
2026-02-24T01:40:03.371752+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64152.74,638.9
2026-02-24T01:40:50.622944+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64233.32,638.9
2026-02-24T01:41:05.474571+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64169.08,638.9
2026-02-24T01:41:52.239836+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64265.20,638.9
2026-02-24T01:42:06.978266+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64309.29,638.9
2026-02-24T01:42:54.485238+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64379.85,638.9
2026-02-24T01:43:08.852728+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64318.01,638.9
2026-02-24T01:43:55.792654+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64288.95,638.9
2026-02-24T01:44:10.867759+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64316.01,638.9
2026-02-24T01:44:57.073546+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64319.05,638.9
2026-02-24T01:45:12.062030+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64300.36,638.9
2026-02-24T01:45:58.278412+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64413.18,638.9
2026-02-24T01:46:13.162256+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64325.01,638.9
2026-02-24T01:46:59.589981+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64172.28,638.9
2026-02-24T01:47:14.505989+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64242.19,638.9
2026-02-24T01:48:01.022138+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64185.60,638.9
2026-02-24T01:48:15.595956+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64092.62,638.9
2026-02-24T01:49:01.448156+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64143.32,638.9
2026-02-24T01:49:15.840054+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64166.68,638.9
2026-02-24T01:50:01.642839+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64313.54,638.9
2026-02-24T01:50:16.001853+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64266.65,638.9
2026-02-24T01:51:01.858833+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64232.87,638.9
2026-02-24T01:51:18.577087+00:00,BUY,88.8%,BUY,BUY,BUY,False,loss_cooldown,64260.23,638.9
2026-02-24T01:52:06.614993+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64321.40,638.9
2026-02-24T01:52:22.083257+00:00,BUY,88.8%,BUY,BUY,BUY,True,none,64295.85,638.9
2026-02-24T01:53:08.574392+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64252.99,638.9
2026-02-24T01:53:29.148000+00:00,BUY,88.8%,BUY,BUY,BUY,True,none,64247.66,638.9
2026-02-24T01:54:11.720387+00:00,BUY,88.8%,BUY,BUY,BUY,False,daily_limit,64256.06,638.9
2026-02-24T01:54:34.486483+00:00,BUY,88.8%,BUY,BUY,BUY,True,none,64246.25,638.9
2026-02-24T10:17:23.848865+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63255.43,704.2
2026-02-24T10:18:24.118928+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63245.89,704.2
2026-02-24T10:19:24.409663+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63247.96,704.2
2026-02-24T10:20:24.635625+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63266.04,704.2
2026-02-24T10:21:24.902188+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63286.09,704.2
2026-02-24T10:22:25.170379+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63287.95,704.2
2026-02-24T10:23:25.432190+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63286.12,704.2
2026-02-24T10:24:25.645604+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63251.13,704.2
2026-02-24T10:25:25.894060+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63263.02,704.2
2026-02-24T10:26:26.096527+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63292.12,704.2
2026-02-24T10:27:26.301757+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63295.14,704.2
2026-02-24T10:28:26.502780+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63281.92,704.2
2026-02-24T10:29:26.707453+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63261.85,704.2
2026-02-24T10:30:26.905928+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63281.68,704.2
2026-02-24T10:31:27.110600+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63303.64,704.2
2026-02-24T10:32:27.318147+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63293.15,704.2
2026-02-24T10:33:27.518597+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63220.48,704.2
2026-02-24T10:34:27.707258+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63242.51,704.2
2026-02-24T10:35:27.899327+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63285.17,704.2
2026-02-24T10:36:28.099702+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63250.79,704.2
2026-02-24T10:37:28.320895+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63240.91,704.2
2026-02-24T10:38:28.510495+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63208.38,704.2
2026-02-24T10:39:28.718254+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63221.19,704.2
2026-02-24T10:40:28.923467+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63149.78,704.2
2026-02-24T10:41:29.137802+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63169.27,704.2
2026-02-24T10:42:29.366581+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63171.01,704.2
2026-02-24T10:43:29.564632+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63149.14,704.2
2026-02-24T10:44:29.744048+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63196.13,704.2
2026-02-24T10:45:29.951597+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63214.19,704.2
2026-02-24T10:46:30.148870+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63191.65,704.2
2026-02-24T10:47:30.348728+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63212.11,704.2
2026-02-24T10:48:30.547114+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63162.53,704.2
2026-02-24T10:49:30.774023+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63199.68,704.2
2026-02-24T10:50:30.964206+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63349.53,704.2
2026-02-24T10:51:31.174791+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63312.52,704.2
2026-02-24T10:52:31.330414+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63334.12,704.2
2026-02-24T10:53:31.535074+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63316.66,704.2
2026-02-24T10:54:31.705195+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63311.72,704.2
2026-02-24T10:55:31.926807+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63306.59,704.2
2026-02-24T10:56:32.108196+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63260.65,704.2
2026-02-24T10:57:32.293980+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63305.29,704.2
2026-02-24T10:58:32.509187+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63303.75,704.2
2026-02-24T10:59:32.643710+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63280.03,704.2
2026-02-24T11:00:33.734583+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63293.85,704.2
2026-02-24T11:01:33.922901+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63296.52,704.2
2026-02-24T11:02:34.115487+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63310.28,704.2
2026-02-24T11:03:34.307357+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63296.38,704.2
2026-02-24T11:04:34.528440+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63302.90,704.2
2026-02-24T11:05:34.737549+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63250.94,704.2
2026-02-24T11:06:34.930683+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63223.60,704.2
2026-02-24T11:07:35.105412+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63207.24,704.2
2026-02-24T11:08:35.290663+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63215.98,704.2
2026-02-24T11:09:35.538912+00:00,HOLD,56.9%,HOLD,HOLD,HOLD,False,confidence_gate,63180.98,704.2
2026-02-24T11:10:35.790069+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63188.10,718.6
2026-02-24T11:11:36.097161+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63216.30,718.6
2026-02-24T11:12:36.318905+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63195.24,718.6
2026-02-24T11:13:36.530560+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63228.06,718.6
2026-02-24T11:14:36.729585+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63204.92,718.6
2026-02-24T11:15:36.944561+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63210.81,718.6
2026-02-24T11:16:37.164299+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63188.73,718.6
2026-02-24T11:17:37.381609+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63179.86,718.6
2026-02-24T11:18:37.581169+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63224.76,718.6
2026-02-24T11:19:37.833380+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63207.00,718.6
2026-02-24T11:20:38.095274+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63209.44,718.6
2026-02-24T11:21:38.304745+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63175.42,718.6
2026-02-24T11:22:38.488554+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63196.33,718.6
2026-02-24T11:23:38.696298+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63156.16,718.6
2026-02-24T11:24:38.892284+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63171.07,718.6
2026-02-24T11:25:39.086745+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63174.11,718.6
2026-02-24T11:26:39.267282+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63206.64,718.6
2026-02-24T11:27:39.478551+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63202.75,718.6
2026-02-24T11:28:39.699294+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63201.77,718.6
2026-02-24T11:29:39.888239+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63207.99,718.6
2026-02-24T11:30:40.092128+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63166.14,718.6
2026-02-24T11:31:40.298164+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63167.87,718.6
2026-02-24T11:32:40.480263+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63087.24,718.6
2026-02-24T11:33:40.696304+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63073.72,718.6
2026-02-24T11:34:40.896508+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63118.13,718.6
2026-02-24T11:35:41.077407+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63097.02,718.6
2026-02-24T11:36:41.267208+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63112.98,718.6
2026-02-24T11:37:41.473364+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63110.36,718.6
2026-02-24T11:38:41.661358+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63136.26,718.6
2026-02-24T11:39:41.857819+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63256.31,718.6
2026-02-24T11:40:42.044634+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63221.49,718.6
2026-02-24T11:41:42.249103+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63241.04,718.6
2026-02-24T11:42:42.465212+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63193.44,718.6
2026-02-24T11:43:42.672054+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63202.01,718.6
2026-02-24T11:44:42.878091+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63222.21,718.6
2026-02-24T11:45:43.078687+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63204.88,718.6
2026-02-24T11:46:43.269590+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63203.02,718.6
2026-02-24T11:47:43.471895+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63176.97,718.6
2026-02-24T11:48:43.659052+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63190.49,718.6
2026-02-24T11:49:43.886771+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63218.00,718.6
2026-02-24T11:50:44.069600+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63217.60,718.6
2026-02-24T11:51:44.300791+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63178.53,718.6
2026-02-24T11:52:44.488922+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63196.98,718.6
2026-02-24T11:53:44.683203+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63204.30,718.6
2026-02-24T11:54:44.880611+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63201.98,718.6
2026-02-24T11:55:45.108059+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63202.54,718.6
2026-02-24T11:56:45.310459+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63195.04,718.6
2026-02-24T11:57:45.497280+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63185.48,718.6
2026-02-24T11:58:45.680316+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63206.02,718.6
2026-02-24T11:59:45.879110+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63224.07,718.6
2026-02-24T12:00:46.931418+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63199.94,718.6
2026-02-24T12:01:47.124601+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63204.32,718.6
2026-02-24T12:02:47.314066+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63152.42,718.6
2026-02-24T12:03:47.517482+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63152.68,718.6
2026-02-24T12:04:47.725356+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63119.74,718.6
2026-02-24T12:05:47.943714+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63196.01,718.6
2026-02-24T12:06:48.168091+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63202.54,718.6
2026-02-24T12:07:48.393264+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63202.33,718.6
2026-02-24T12:08:48.595681+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63186.72,718.6
2026-02-24T12:09:48.802234+00:00,BUY,60.0%,BUY,HOLD,HOLD,False,confidence_gate,63199.47,718.6
2026-02-24T12:10:49.005099+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63213.08,710.7
2026-02-24T12:11:49.274589+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63206.98,710.7
2026-02-24T12:12:49.466656+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63252.88,710.7
2026-02-24T12:13:49.656507+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63278.22,710.7
2026-02-24T12:14:49.851632+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63271.07,710.7
2026-02-24T12:15:50.133046+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63266.22,710.7
2026-02-24T12:16:50.337833+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63279.41,710.7
2026-02-24T12:17:50.542716+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63276.01,710.7
2026-02-24T12:18:50.746345+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63235.16,710.7
2026-02-24T12:19:50.905819+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63226.16,710.7
2026-02-24T12:20:51.099574+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63228.63,710.7
2026-02-24T12:21:51.268219+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63234.44,710.7
2026-02-24T12:22:51.467435+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63275.25,710.7
2026-02-24T12:23:51.672645+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63235.28,710.7
2026-02-24T12:24:51.851624+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63282.48,710.7
2026-02-24T12:25:52.050126+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63270.81,710.7
2026-02-24T12:26:52.243277+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63304.85,710.7
2026-02-24T12:27:52.437871+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63307.05,710.7
2026-02-24T12:28:52.628175+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63318.81,710.7
2026-02-24T12:29:52.839406+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63327.58,710.7
2026-02-24T12:30:53.039250+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63347.18,710.7
2026-02-24T12:31:53.250550+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63325.72,710.7
2026-02-24T12:32:53.450245+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63323.81,710.7
2026-02-24T12:33:53.654612+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63287.67,710.7
2026-02-24T12:34:53.850853+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63282.52,710.7
2026-02-24T12:35:54.053344+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63259.19,710.7
2026-02-24T12:36:54.261357+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63216.79,710.7
2026-02-24T12:37:54.453290+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63219.47,710.7
2026-02-24T12:38:54.634705+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63201.50,710.7
2026-02-24T12:39:54.823463+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63104.87,710.7
2026-02-24T12:40:55.023759+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63096.19,710.7
2026-02-24T12:41:55.238189+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63108.68,710.7
2026-02-24T12:42:55.444005+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63118.51,710.7
2026-02-24T12:43:55.641826+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63104.79,710.7
2026-02-24T12:44:55.830908+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63114.41,710.7
2026-02-24T12:45:56.041358+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63112.43,710.7
2026-02-24T12:46:56.232985+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63084.39,710.7
2026-02-24T12:47:56.447278+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63089.15,710.7
2026-02-24T12:48:56.637978+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63016.87,710.7
2026-02-24T12:49:56.838903+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63027.92,710.7
2026-02-24T12:50:57.029793+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63017.84,710.7
2026-02-24T12:51:57.210872+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63014.54,710.7
2026-02-24T12:52:57.408883+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63101.14,710.7
2026-02-24T12:53:57.598346+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63053.05,710.7
2026-02-24T12:54:57.810031+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63044.82,710.7
2026-02-24T12:55:58.009460+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63021.80,710.7
2026-02-24T12:56:58.188111+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63021.28,710.7
2026-02-24T12:57:58.387656+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62978.65,710.7
2026-02-24T12:58:58.606871+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62965.21,710.7
2026-02-24T12:59:58.793050+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62962.16,710.7
2026-02-24T13:00:59.859759+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63012.30,710.7
2026-02-24T13:02:00.101351+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63049.02,710.7
2026-02-24T13:03:00.314085+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62959.37,710.7
2026-02-24T13:04:00.527701+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62949.84,710.7
2026-02-24T13:05:00.715645+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62984.14,710.7
2026-02-24T13:06:00.921192+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62922.48,710.7
2026-02-24T13:07:01.125562+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,62942.68,710.7
2026-02-24T13:08:01.334411+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63015.21,710.7
2026-02-24T13:09:01.543283+00:00,BUY,61.3%,BUY,HOLD,HOLD,False,confidence_gate,63026.05,710.7
2026-02-24T13:10:01.727543+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63031.16,649.0
2026-02-24T13:11:01.908478+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63093.88,649.0
2026-02-24T13:12:02.186329+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63094.47,649.0
2026-02-24T13:13:02.386913+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63094.46,649.0
2026-02-24T13:14:02.584475+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63075.10,649.0
2026-02-24T13:15:02.809937+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63111.80,649.0
2026-02-24T13:16:03.008459+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63095.33,649.0
2026-02-24T13:17:03.198567+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63058.93,649.0
2026-02-24T13:18:03.409698+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,63051.14,649.0
2026-02-24T13:19:03.590777+00:00,HOLD,62.7%,HOLD,HOLD,SELL,False,confidence_gate,62979.25,649.0
