timestamp,signal,reason,rf_signal,xgb_signal,lgb_signal,confidence,atr,ema_trend,price_momentum
2026-02-23T12:10:03.560186+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:11:03.737385+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:12:03.915850+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:13:04.084962+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:14:04.279228+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:15:04.461456+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:16:04.718684+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:17:04.915219+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:18:05.135117+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:19:05.301167+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:20:05.472606+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:21:05.659980+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:22:05.845552+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:23:06.039569+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:24:06.223368+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:25:06.407274+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:26:06.580991+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
2026-02-23T12:27:08.016599+00:00,HOLD,confidence_gate,HOLD,HOLD,HOLD,55.4%,555.1,,
