timestamp,signal,confidence,rf_signal,xgb_signal,lgb_signal,executed,blocked_by,current_price,atr
2026-02-23T14:57:45.939520+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,66024.05,566.7
2026-02-23T14:58:46.133446+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65902.55,566.7
2026-02-23T14:59:46.337145+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65945.22,566.7
2026-02-23T15:00:47.488852+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65970.50,566.7
2026-02-23T15:01:47.684329+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,66010.76,566.7
2026-02-23T15:02:47.878357+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65919.09,566.7
2026-02-23T15:03:48.064524+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65795.38,566.7
2026-02-23T15:04:48.288770+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65743.27,566.7
2026-02-23T15:05:48.478656+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65730.01,566.7
2026-02-23T15:06:48.664853+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65911.69,566.7
2026-02-23T15:07:48.855487+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65855.14,566.7
2026-02-23T15:08:49.045117+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65813.84,566.7
2026-02-23T15:09:49.220740+00:00,HOLD,62.1%,HOLD,BUY,HOLD,False,confidence_gate,65821.15,566.7
2026-02-23T15:10:49.418777+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65957.69,616.2
2026-02-23T15:11:49.584553+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65984.31,616.2
2026-02-23T15:12:49.805195+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65884.07,616.2
2026-02-23T15:13:49.995171+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65946.24,616.2
2026-02-23T15:14:50.168129+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65918.35,616.2
2026-02-23T15:15:50.376014+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65918.36,616.2
2026-02-23T15:16:50.639406+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65963.13,616.2
2026-02-23T15:17:50.800543+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,66185.87,616.2
2026-02-23T15:18:51.005255+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,66158.01,616.2
2026-02-23T15:19:51.193385+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,66022.20,616.2
2026-02-23T15:20:51.394804+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,66030.56,616.2
2026-02-23T15:21:51.590617+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,66007.92,616.2
2026-02-23T15:22:51.786515+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65866.83,616.2
2026-02-23T15:23:51.989840+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65956.78,616.2
2026-02-23T15:24:52.182045+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65950.23,616.2
2026-02-23T15:25:52.392333+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65801.22,616.2
2026-02-23T15:26:52.584003+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65806.32,616.2
2026-02-23T15:27:52.773580+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65806.41,616.2
2026-02-23T15:28:52.964087+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65768.84,616.2
2026-02-23T15:29:53.145866+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65782.65,616.2
2026-02-23T15:30:53.354342+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65776.30,616.2
2026-02-23T15:31:53.546868+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65774.93,616.2
2026-02-23T15:32:53.715657+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65791.34,616.2
2026-02-23T15:33:53.885286+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65830.97,616.2
2026-02-23T15:34:54.056919+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65780.77,616.2
2026-02-23T15:35:54.211886+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65849.22,616.2
2026-02-23T15:36:54.429092+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65853.01,616.2
2026-02-23T15:37:54.601897+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65891.70,616.2
2026-02-23T15:38:54.779776+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65856.00,616.2
2026-02-23T15:39:54.979113+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65832.31,616.2
2026-02-23T15:40:55.132830+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65756.33,616.2
2026-02-23T15:41:55.336435+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65830.82,616.2
2026-02-23T15:42:55.507030+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65781.02,616.2
2026-02-23T15:43:55.692472+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65817.75,616.2
2026-02-23T15:44:55.883461+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65798.81,616.2
2026-02-23T15:45:56.072866+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65897.12,616.2
2026-02-23T15:46:56.288445+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65803.00,616.2
2026-02-23T15:47:56.489994+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65861.73,616.2
2026-02-23T15:48:56.677823+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65807.20,616.2
2026-02-23T15:49:56.877757+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65804.98,616.2
2026-02-23T15:50:57.053832+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65778.22,616.2
2026-02-23T15:51:57.257788+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65742.52,616.2
2026-02-23T15:52:57.457839+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65575.02,616.2
2026-02-23T15:53:57.659009+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65738.24,616.2
2026-02-23T15:54:57.857295+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65650.71,616.2
2026-02-23T15:55:58.056938+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65650.22,616.2
2026-02-23T15:56:58.258872+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65659.27,616.2
2026-02-23T15:57:58.471481+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65703.11,616.2
2026-02-23T15:58:58.665568+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65705.92,616.2
2026-02-23T15:59:58.832991+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65654.43,616.2
2026-02-23T16:00:59.901650+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65653.70,616.2
2026-02-23T16:02:00.195487+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65608.29,616.2
2026-02-23T16:03:00.417335+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65613.45,616.2
2026-02-23T16:04:00.607112+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65470.43,616.2
2026-02-23T16:05:00.796178+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65399.05,616.2
2026-02-23T16:06:00.986429+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65408.29,616.2
2026-02-23T16:07:01.168348+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65325.85,616.2
2026-02-23T16:08:01.376760+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65367.71,616.2
2026-02-23T16:09:01.567074+00:00,HOLD,55.7%,HOLD,HOLD,HOLD,False,confidence_gate,65381.34,616.2
2026-02-23T16:10:01.760780+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65429.30,633.5
2026-02-23T16:11:01.937903+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65526.90,633.5
2026-02-23T16:12:02.086561+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65471.37,633.5
2026-02-23T16:13:02.321331+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65410.83,633.5
2026-02-23T16:14:02.508173+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65253.44,633.5
2026-02-23T16:15:02.688336+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65213.29,633.5
2026-02-23T16:16:02.878307+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65259.34,633.5
2026-02-23T16:17:03.162141+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65333.62,633.5
2026-02-23T16:18:03.375611+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65394.00,633.5
2026-02-23T16:19:03.544215+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65474.78,633.5
2026-02-23T16:20:03.703196+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65511.59,633.5
2026-02-23T16:21:03.898361+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65513.50,633.5
2026-02-23T16:22:04.096235+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65524.39,633.5
2026-02-23T16:23:04.304147+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65453.64,633.5
2026-02-23T16:24:04.495362+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65449.26,633.5
2026-02-23T16:25:04.686098+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65410.15,633.5
2026-02-23T16:26:04.875189+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65404.76,633.5
2026-02-23T16:27:05.066383+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65408.28,633.5
2026-02-23T16:28:05.267701+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65597.15,633.5
2026-02-23T16:29:05.469124+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65621.95,633.5
2026-02-23T16:30:05.669655+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65662.24,633.5
2026-02-23T16:31:05.874037+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65675.48,633.5
2026-02-23T16:32:06.064185+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65605.41,633.5
2026-02-23T16:33:06.266905+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65605.41,633.5
2026-02-23T16:34:06.465769+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65548.38,633.5
2026-02-23T16:35:06.660529+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65437.79,633.5
2026-02-23T16:36:06.857569+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65491.06,633.5
2026-02-23T16:37:07.026434+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65611.62,633.5
2026-02-23T16:38:07.213268+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65589.20,633.5
2026-02-23T16:39:07.423607+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65587.59,633.5
2026-02-23T16:40:07.567299+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65604.24,633.5
2026-02-23T16:41:07.725230+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65610.07,633.5
2026-02-23T16:42:07.908485+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65614.72,633.5
2026-02-23T16:43:08.086251+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65561.28,633.5
2026-02-23T16:44:08.265087+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65611.80,633.5
2026-02-23T16:45:08.489117+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65544.16,633.5
2026-02-23T16:46:08.690316+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65557.12,633.5
2026-02-23T16:47:08.906157+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65431.23,633.5
2026-02-23T16:48:09.105389+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65398.82,633.5
2026-02-23T16:49:09.308825+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65393.54,633.5
2026-02-23T16:50:09.518889+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65410.29,633.5
2026-02-23T16:51:09.731375+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65378.58,633.5
2026-02-23T16:52:09.923567+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65432.88,633.5
2026-02-23T16:53:10.129161+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65451.55,633.5
2026-02-23T16:54:10.360937+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65424.98,633.5
2026-02-23T16:55:10.567704+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65385.47,633.5
2026-02-23T16:56:10.768845+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65381.27,633.5
2026-02-23T16:57:10.957557+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65378.95,633.5
2026-02-23T16:58:11.141599+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65314.00,633.5
2026-02-23T16:59:11.348120+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65348.50,633.5
2026-02-23T17:00:12.598937+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65389.46,633.5
2026-02-23T17:01:12.800030+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65435.87,633.5
2026-02-23T17:02:12.974368+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65339.77,633.5
2026-02-23T17:03:13.175207+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65344.58,633.5
2026-02-23T17:04:13.371725+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65301.35,633.5
2026-02-23T17:05:13.560441+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65434.48,633.5
2026-02-23T17:06:13.759935+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65378.26,633.5
2026-02-23T17:07:13.951463+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65396.92,633.5
2026-02-23T17:08:14.135271+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65410.26,633.5
2026-02-23T17:09:14.342869+00:00,HOLD,55.6%,HOLD,HOLD,HOLD,False,confidence_gate,65377.87,633.5
2026-02-23T17:10:14.548328+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65376.41,645.0
2026-02-23T17:11:14.735919+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65347.27,645.0
2026-02-23T17:12:14.925364+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65370.57,645.0
2026-02-23T17:13:15.146356+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65318.05,645.0
2026-02-23T17:14:15.348095+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65297.10,645.0
2026-02-23T17:15:15.548306+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65059.11,645.0
2026-02-23T17:16:15.734251+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65124.01,645.0
2026-02-23T17:17:16.043745+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65121.37,645.0
2026-02-23T17:18:16.257351+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,65032.02,645.0
2026-02-23T17:19:16.461183+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64907.19,645.0
2026-02-23T17:20:16.647050+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64872.52,645.0
2026-02-23T17:21:16.822734+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64771.79,645.0
2026-02-23T17:22:16.989723+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64845.42,645.0
2026-02-23T17:23:17.142196+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64819.80,645.0
2026-02-23T17:24:17.331914+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64764.93,645.0
2026-02-23T17:25:17.519017+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64744.05,645.0
2026-02-23T17:26:17.683764+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64655.15,645.0
2026-02-23T17:27:17.861129+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64802.56,645.0
2026-02-23T17:28:18.028600+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64626.78,645.0
2026-02-23T17:29:18.199492+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64635.00,645.0
2026-02-23T17:30:18.385566+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64559.83,645.0
2026-02-23T17:31:18.562106+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64574.12,645.0
2026-02-23T17:32:18.764839+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64603.79,645.0
2026-02-23T17:33:18.956739+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64671.88,645.0
2026-02-23T17:34:19.150039+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64660.01,645.0
2026-02-23T17:35:19.366565+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64574.90,645.0
2026-02-23T17:36:19.566790+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64475.44,645.0
2026-02-23T17:37:19.846127+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64381.13,645.0
2026-02-23T17:38:20.026401+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64493.57,645.0
2026-02-23T17:39:20.243782+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64439.54,645.0
2026-02-23T17:40:20.466177+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64350.77,645.0
2026-02-23T17:41:20.711876+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64636.68,645.0
2026-02-23T17:42:20.956875+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64534.96,645.0
2026-02-23T17:43:21.164283+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64536.21,645.0
2026-02-23T17:44:21.356074+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64534.20,645.0
2026-02-23T17:45:21.554075+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64516.35,645.0
2026-02-23T17:46:21.760758+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64436.36,645.0
2026-02-23T17:47:21.957134+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64468.72,645.0
2026-02-23T17:48:22.160420+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64475.96,645.0
2026-02-23T17:49:22.358388+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64448.67,645.0
2026-02-23T17:50:22.525839+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64452.29,645.0
2026-02-23T17:51:22.696802+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64394.67,645.0
2026-02-23T17:52:22.879414+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64181.60,645.0
2026-02-23T17:53:23.060174+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64494.92,645.0
2026-02-23T17:54:23.246015+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64476.38,645.0
2026-02-23T17:55:23.439116+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64487.46,645.0
2026-02-23T17:56:23.615919+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64596.54,645.0
2026-02-23T17:57:23.798752+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64617.48,645.0
2026-02-23T17:58:23.950475+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64740.98,645.0
2026-02-23T17:59:24.135114+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64684.30,645.0
2026-02-23T18:00:25.096193+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64716.30,645.0
2026-02-23T18:01:25.253642+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64700.48,645.0
2026-02-23T18:02:25.399703+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64749.53,645.0
2026-02-23T18:03:25.582166+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64710.34,645.0
2026-02-23T18:04:25.760574+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64849.00,645.0
2026-02-23T18:05:25.954695+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64825.36,645.0
2026-02-23T18:06:26.147255+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64685.23,645.0
2026-02-23T18:07:26.379866+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64705.61,645.0
2026-02-23T18:08:26.596944+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64741.67,645.0
2026-02-23T18:09:26.811635+00:00,HOLD,54.3%,HOLD,HOLD,HOLD,False,confidence_gate,64804.78,645.0
2026-02-23T18:10:27.032763+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64761.72,669.5
2026-02-23T18:11:27.234411+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64722.61,669.5
2026-02-23T18:12:27.437963+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64821.72,669.5
2026-02-23T18:13:27.650563+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64765.27,669.5
2026-02-23T18:14:27.856280+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64759.33,669.5
2026-02-23T18:15:28.057990+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64798.65,669.5
2026-02-23T18:16:28.247392+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64722.26,669.5
2026-02-23T18:17:28.557153+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64751.80,669.5
2026-02-23T18:18:28.748511+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64746.23,669.5
2026-02-23T18:19:28.942065+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64688.33,669.5
2026-02-23T18:20:29.143285+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64609.60,669.5
2026-02-23T18:21:29.364521+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64687.61,669.5
2026-02-23T18:22:29.561112+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64739.67,669.5
2026-02-23T18:23:29.746834+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64837.53,669.5
2026-02-23T18:24:29.934070+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64879.14,669.5
2026-02-23T18:25:30.107383+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64859.27,669.5
2026-02-23T18:26:30.296932+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64825.99,669.5
2026-02-23T18:27:30.462095+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64809.91,669.5
2026-02-23T18:28:30.648031+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64795.04,669.5
2026-02-23T18:29:30.807457+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64808.67,669.5
2026-02-23T18:30:30.986190+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64779.32,669.5
2026-02-23T18:31:31.194007+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64729.64,669.5
2026-02-23T18:32:31.395018+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64810.53,669.5
2026-02-23T18:33:31.597800+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64800.14,669.5
2026-02-23T18:34:31.782658+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64860.56,669.5
2026-02-23T18:35:31.974685+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,64952.20,669.5
2026-02-23T18:36:32.160987+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,65091.77,669.5
2026-02-23T18:37:32.379982+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,65137.03,669.5
2026-02-23T18:38:32.586483+00:00,HOLD,54.9%,HOLD,HOLD,HOLD,False,confidence_gate,65071.54,669.5
