2026-02-23 12:32:15.826513+00:00,BUY,66356.25,65969.82,-3.8642999999999303
2026-02-23 22:41:00.634385+00:00,BUY,64149.9,64750.01,6.001100000000006
2026-02-24 01:16:45.204021+00:00,BUY,64681.21,63662.87,-10.183399999999965
2026-02-24 01:37:56.491182+00:00,BUY,63740.71,64364.22,6.2351000000000205
2026-02-24 01:37:56.855107+00:00,BUY,63740.71,64365.58,6.248700000000026
2026-02-24 01:55:18.807521+00:00,BUY,64295.18,64178.5,-1.166800000000003
2026-02-24 01:55:41.709423+00:00,BUY,64295.85,64160.87,-1.3497999999999593
2026-02-24 01:57:34.571328+00:00,BUY,64163.68,64124.1,-0.39580000000001747
2026-02-24 01:58:01.607797+00:00,BUY,64163.59,64130.31,-0.3327999999999884
2026-02-25 05:22:36.671355+00:00,BUY,65437.53,65249.67,-1.8786000000000058
2026-02-25 05:42:23.439809+00:00,BUY,65264.59,64771.46,-4.931299999999974
2026-02-25 06:31:13.552157+00:00,BUY,64813.99,64983.35,1.6936000000000058
2026-02-26 05:47:05.751153+00:00,BUY,68564.41,68420.92,-1.4349000000000525
2026-02-26 06:17:54.167735+00:00,BUY,68434.08,68437.42,0.033399999999965076
2026-02-26 06:47:42.327672+00:00,BUY,68438.14,68096.68,-3.414600000000064
