timestamp,open,high,low,close,volume,spread,real_volume
2026-01-12 00:00:00,1.16268,1.16273,1.16267,1.16268,21,115,0
2026-01-12 00:05:00,1.16268,1.16315,1.16267,1.16315,181,68,0
2026-01-12 00:10:00,1.16315,1.16315,1.16275,1.1631,98,65,0
2026-01-12 00:15:00,1.1631,1.1632,1.16295,1.16312,38,64,0
2026-01-12 00:20:00,1.16312,1.16312,1.16302,1.16306,15,63,0
2026-01-12 00:25:00,1.16306,1.16321,1.16299,1.1632,53,59,0
2026-01-12 00:30:00,1.16323,1.16326,1.16285,1.16318,97,45,0
2026-01-12 00:35:00,1.16318,1.16326,1.16308,1.16323,94,40,0
2026-01-12 00:40:00,1.16323,1.16327,1.16313,1.16318,61,41,0
2026-01-12 00:45:00,1.16318,1.16319,1.1629800000000001,1.16305,47,54,0
2026-01-12 00:50:00,1.16305,1.16313,1.16299,1.16312,124,68,0
2026-01-12 00:55:00,1.16312,1.16312,1.1627399999999999,1.16285,159,68,0
2026-01-12 01:00:00,1.1629,1.16334,1.1629,1.16328,206,2,0
2026-01-12 01:05:00,1.16328,1.16329,1.16322,1.16327,296,0,0
2026-01-12 01:10:00,1.16327,1.1633,1.16302,1.1631,123,0,0
2026-01-12 01:15:00,1.16311,1.16329,1.16288,1.1629,176,0,0
2026-01-12 01:20:00,1.1629,1.16299,1.16257,1.16268,228,0,0
2026-01-12 01:25:00,1.16268,1.16279,1.16253,1.16259,283,0,0
2026-01-12 01:30:00,1.16259,1.1626400000000001,1.16238,1.16258,328,0,0
2026-01-12 01:35:00,1.16259,1.1626,1.16245,1.16257,171,0,0
2026-01-12 01:40:00,1.16258,1.16261,1.16251,1.16251,166,0,0
2026-01-12 01:45:00,1.16252,1.16252,1.16238,1.1623999999999999,182,0,0
2026-01-12 01:50:00,1.1623999999999999,1.16244,1.16234,1.16236,184,0,0
2026-01-12 01:55:00,1.16236,1.16239,1.16231,1.16237,146,0,0
2026-01-12 02:00:00,1.16236,1.16262,1.16218,1.16238,462,0,0
2026-01-12 02:05:00,1.16238,1.16377,1.16237,1.16364,849,0,0
2026-01-12 02:10:00,1.16364,1.16448,1.16363,1.1644,694,0,0
2026-01-12 02:15:00,1.1644,1.16461,1.16426,1.16449,575,0,0
2026-01-12 02:20:00,1.16448,1.16449,1.16381,1.16382,516,0,0
2026-01-12 02:25:00,1.16382,1.16431,1.16381,1.16427,507,0,0
2026-01-12 02:30:00,1.16428,1.16524,1.1642000000000001,1.16519,868,0,0
2026-01-12 02:35:00,1.16519,1.16586,1.16516,1.16583,837,0,0
2026-01-12 02:40:00,1.16584,1.16594,1.1655,1.16589,873,0,0
2026-01-12 02:45:00,1.16588,1.16599,1.16559,1.16592,748,0,0
2026-01-12 02:50:00,1.16593,1.16637,1.16586,1.1662,752,0,0
2026-01-12 02:55:00,1.1662,1.16651,1.16612,1.16646,870,0,0
2026-01-12 03:00:00,1.16649,1.16652,1.16605,1.16608,737,0,0
2026-01-12 03:05:00,1.16608,1.16648,1.16599,1.16636,718,0,0
2026-01-12 03:10:00,1.16637,1.16684,1.16618,1.16659,841,0,0
2026-01-12 03:15:00,1.16659,1.16685,1.16642,1.16659,647,0,0
2026-01-12 03:20:00,1.16659,1.16714,1.16648,1.1669100000000001,733,0,0
2026-01-12 03:25:00,1.16693,1.16694,1.16643,1.16658,1004,0,0
2026-01-12 03:30:00,1.16657,1.16659,1.1660300000000001,1.16615,1206,0,0
2026-01-12 03:35:00,1.1661299999999999,1.16622,1.16593,1.16607,867,0,0
2026-01-12 03:40:00,1.16607,1.16628,1.16583,1.16585,666,0,0
2026-01-12 03:45:00,1.16586,1.16587,1.1656900000000001,1.16586,580,0,0
2026-01-12 03:50:00,1.16587,1.1659,1.16556,1.16556,332,0,0
2026-01-12 03:55:00,1.16557,1.16575,1.16555,1.16562,654,0,0
2026-01-12 04:00:00,1.16563,1.16601,1.16556,1.16594,600,0,0
2026-01-12 04:05:00,1.16595,1.16626,1.16587,1.16587,754,0,0
2026-01-12 04:10:00,1.16588,1.16598,1.16572,1.16598,638,0,0
2026-01-12 04:15:00,1.16598,1.16606,1.1657,1.16588,427,0,0
2026-01-12 04:20:00,1.16588,1.16595,1.16584,1.16588,344,0,0
2026-01-12 04:25:00,1.16588,1.16598,1.16567,1.16568,398,0,0
2026-01-12 04:30:00,1.16568,1.16622,1.16549,1.16621,648,0,0
2026-01-12 04:35:00,1.16621,1.16644,1.16609,1.16623,686,0,0
2026-01-12 04:40:00,1.16622,1.16631,1.166,1.1661299999999999,566,0,0
2026-01-12 04:45:00,1.1661299999999999,1.16618,1.16598,1.16599,354,0,0
2026-01-12 04:50:00,1.16598,1.16601,1.16575,1.16578,381,0,0
2026-01-12 04:55:00,1.1658,1.1658,1.1654,1.16549,548,0,0
2026-01-12 05:00:00,1.16549,1.16585,1.16549,1.16576,652,0,0
2026-01-12 05:05:00,1.16575,1.16594,1.16574,1.16584,432,0,0
2026-01-12 05:10:00,1.16584,1.16587,1.16574,1.16585,185,0,0
2026-01-12 05:15:00,1.16585,1.16586,1.16567,1.16573,258,0,0
2026-01-12 05:20:00,1.16573,1.16593,1.16573,1.16582,226,0,0
2026-01-12 05:25:00,1.16582,1.16588,1.16573,1.1658,233,0,0
2026-01-12 05:30:00,1.16581,1.16591,1.16571,1.16587,324,0,0
2026-01-12 05:35:00,1.16588,1.16588,1.16564,1.16576,205,0,0
2026-01-12 05:40:00,1.16575,1.16576,1.16551,1.1656,361,0,0
2026-01-12 05:45:00,1.1656,1.16573,1.16557,1.16565,335,0,0
2026-01-12 05:50:00,1.16566,1.16577,1.16552,1.16575,325,0,0
2026-01-12 05:55:00,1.16575,1.16576,1.16551,1.16552,475,0,0
2026-01-12 06:00:00,1.16553,1.16554,1.16536,1.1654200000000001,501,0,0
2026-01-12 06:05:00,1.16543,1.16549,1.1654,1.16547,399,0,0
2026-01-12 06:10:00,1.16546,1.16564,1.1654200000000001,1.16564,305,0,0
2026-01-12 06:15:00,1.16565,1.16576,1.16557,1.16575,245,0,0
2026-01-12 06:20:00,1.16575,1.16586,1.16561,1.16565,233,0,0
2026-01-12 06:25:00,1.16564,1.16566,1.16553,1.16558,164,0,0
2026-01-12 06:30:00,1.16558,1.16559,1.16539,1.1654200000000001,306,0,0
2026-01-12 06:35:00,1.1654200000000001,1.16545,1.16529,1.16533,304,0,0
2026-01-12 06:40:00,1.16533,1.16547,1.16533,1.1654,160,0,0
2026-01-12 06:45:00,1.1654,1.16555,1.1654,1.16543,230,0,0
2026-01-12 06:50:00,1.16543,1.16555,1.1654,1.16547,264,0,0
2026-01-12 06:55:00,1.16547,1.16558,1.16539,1.16558,271,0,0
2026-01-12 07:00:00,1.16558,1.16593,1.16557,1.16589,347,0,0
2026-01-12 07:05:00,1.16589,1.16602,1.1657899999999999,1.16599,322,0,0
2026-01-12 07:10:00,1.16598,1.16611,1.16588,1.16605,427,0,0
2026-01-12 07:15:00,1.16605,1.16627,1.16598,1.16626,371,0,0
2026-01-12 07:20:00,1.16625,1.16632,1.16622,1.16625,184,0,0
2026-01-12 07:25:00,1.16625,1.16659,1.16622,1.16659,319,0,0
2026-01-12 07:30:00,1.16658,1.16695,1.1665,1.16684,426,0,0
2026-01-12 07:35:00,1.16684,1.16686,1.16654,1.16657,409,0,0
2026-01-12 07:40:00,1.16657,1.16695,1.16654,1.16688,454,0,0
2026-01-12 07:45:00,1.16689,1.16705,1.16676,1.16688,517,0,0
2026-01-12 07:50:00,1.16687,1.1671,1.16681,1.16695,511,0,0
2026-01-12 07:55:00,1.16695,1.16708,1.16688,1.16692,509,0,0
2026-01-12 08:00:00,1.16692,1.16692,1.16661,1.16667,492,0,0
2026-01-12 08:05:00,1.16667,1.16673,1.1665,1.16651,531,0,0
2026-01-12 08:10:00,1.16651,1.16665,1.16646,1.16648,514,0,0
