timestamp,open,high,low,close,volume,spread,real_volume
2026-01-10 11:55:00,90616.42,90644.01,90602.05,90637.27,1356,1650,0
2026-01-10 12:00:00,90637.52,90642.2,90583.83,90632.18,1360,1650,0
2026-01-10 12:05:00,90632.97,90633.06,90587.3,90623.96,1336,1650,0
2026-01-10 12:10:00,90623.65,90634.09,90591.68,90633.09,1338,1650,0
2026-01-10 12:15:00,90632.6,90674.8,90613.86,90631.23,1318,1650,0
2026-01-10 12:20:00,90631.32,90648.52,90595.16,90597.96,1332,1650,0
2026-01-10 12:25:00,90597.92,90645.38,90576.33,90627.18,1324,1650,0
2026-01-10 12:30:00,90627.14,90642.5,90609.44,90638.11,1319,1650,0
2026-01-10 12:35:00,90630.81,90654.56,90610.96,90611.06,1303,1650,0
2026-01-10 12:40:00,90615.88,90690.75,90615.88,90643.51,1332,1650,0
2026-01-10 12:45:00,90643.38,90698.8,90639.35,90692.46,1312,1650,0
2026-01-10 12:50:00,90694.02,90702.53,90664.45,90681.9,1321,1655,0
2026-01-10 12:55:00,90681.77,90703.19,90662.3,90692.07,1334,1655,0
2026-01-10 13:00:00,90693.2,90697.22,90633.23,90640.67,1317,1650,0
2026-01-10 13:05:00,90640.56,90640.56,90608.04,90629.46,1333,1650,0
2026-01-10 13:10:00,90629.39,90669.57,90629.15,90658.3,1346,1650,0
2026-01-10 13:15:00,90658.37,90680.21,90633.1,90650.78,1313,1650,0
2026-01-10 13:20:00,90650.67,90684.6,90634.88,90651.73,1301,1650,0
2026-01-10 13:25:00,90651.6,90657.53,90641.07,90652.13,1307,1650,0
2026-01-10 13:30:00,90652.13,90692.5,90651.17,90679.16,1343,1650,0
2026-01-10 13:35:00,90679.1,90688.42,90642.53,90676.88,1334,1655,0
2026-01-10 13:40:00,90676.71,90699.34,90634.52,90645.45,1326,1655,0
2026-01-10 13:45:00,90645.44,90645.92,90570.2,90591.1,1330,1650,0
2026-01-10 13:50:00,90590.97,90613.33,90554.2,90574.85,1316,1650,0
2026-01-10 13:55:00,90575.09,90617.4,90570.92,90605.95,1312,1655,0
2026-01-10 14:00:00,90605.19,90629.0,90551.66,90608.68,1330,1650,0
2026-01-10 14:05:00,90608.4,90652.31,90601.33,90622.55,1354,1650,0
2026-01-10 14:10:00,90622.59,90632.52,90589.95,90616.04,1305,1650,0
2026-01-10 14:15:00,90616.08,90668.59,90612.73,90626.77,1316,1655,0
2026-01-10 14:20:00,90631.82,90669.39,90608.49,90613.38,1305,1655,0
2026-01-10 14:25:00,90613.46,90626.01,90572.54,90586.56,1296,1650,0
2026-01-10 14:30:00,90586.96,90595.61,90518.75,90540.83,1300,1650,0
2026-01-10 14:35:00,90540.92,90598.03,90538.45,90565.77,1327,1650,0
2026-01-10 14:40:00,90565.76,90599.03,90565.16,90589.99,1331,1650,0
2026-01-10 14:45:00,90589.37,90617.57,90575.02,90612.78,1325,1650,0
2026-01-10 14:50:00,90612.76,90617.81,90558.16,90606.04,1327,1650,0
2026-01-10 14:55:00,90606.01,90623.37,90572.46,90607.17,1311,1650,0
2026-01-10 15:00:00,90607.48,90612.74,90566.41,90575.99,1299,1650,0
2026-01-10 15:05:00,90575.91,90643.15,90556.18,90620.18,1319,1650,0
2026-01-10 15:10:00,90620.2,90629.24,90567.98,90574.29,1300,1650,0
2026-01-10 15:15:00,90574.46,90625.5,90556.69,90617.39,1299,1650,0
2026-01-10 15:20:00,90619.71,90627.49,90579.73,90587.11,1309,1650,0
2026-01-10 15:25:00,90587.15,90602.41,90576.83,90592.69,1277,1650,0
2026-01-10 15:30:00,90592.81,90613.47,90584.04,90599.99,1327,1650,0
2026-01-10 15:35:00,90599.85,90614.37,90555.33,90602.54,1331,1650,0
2026-01-10 15:40:00,90602.66,90610.95,90578.01,90596.38,1321,1650,0
2026-01-10 15:45:00,90596.08,90606.24,90566.18,90571.91,1310,1650,0
2026-01-10 15:50:00,90568.97,90571.75,90462.17,90501.72,1333,1650,0
2026-01-10 15:55:00,90496.45,90549.97,90490.56,90523.42,1324,1650,0
2026-01-10 16:00:00,90523.46,90535.49,90511.63,90528.83,1326,1650,0
2026-01-10 16:05:00,90528.6,90548.5,90519.22,90533.98,1371,1650,0
2026-01-10 16:10:00,90533.96,90536.28,90388.16,90487.46,1350,1650,0
2026-01-10 16:15:00,90487.68,90525.78,90447.21,90520.29,1317,1675,0
2026-01-10 16:20:00,90521.14,90526.79,90484.13,90495.92,1291,1650,0
2026-01-10 16:25:00,90496.22,90511.81,90473.83,90479.76,1303,1650,0
2026-01-10 16:30:00,90479.84,90484.24,90425.32,90442.74,1321,1650,0
2026-01-10 16:35:00,90443.09,90470.66,90425.93,90443.38,1312,1650,0
2026-01-10 16:40:00,90443.35,90449.96,90417.12,90433.21,1330,1650,0
2026-01-10 16:45:00,90433.29,90468.15,90423.19,90457.11,1303,1655,0
2026-01-10 16:50:00,90451.73,90459.8,90407.86,90444.61,1331,1665,0
2026-01-10 16:55:00,90444.8,90477.17,90440.33,90468.56,1329,1615,0
2026-01-10 17:00:00,90468.25,90513.36,90417.79,90506.81,1331,1615,0
2026-01-10 17:05:00,90506.92,90519.76,90468.32,90517.77,1322,1650,0
2026-01-10 17:10:00,90517.84,90522.18,90485.29,90498.53,1370,1650,0
2026-01-10 17:15:00,90498.46,90510.94,90455.2,90486.85,1334,1645,0
2026-01-10 17:20:00,90487.1,90489.35,90445.03,90453.55,1314,1645,0
2026-01-10 17:25:00,90453.91,90482.42,90448.48,90473.54,1318,1650,0
2026-01-10 17:30:00,90473.48,90507.89,90468.41,90507.65,1332,1650,0
2026-01-10 17:35:00,90507.9,90521.17,90478.38,90514.06,1354,1650,0
2026-01-10 17:40:00,90513.59,90524.52,90493.66,90512.12,1368,1650,0
2026-01-10 17:45:00,90512.19,90529.22,90470.41,90521.07,1318,1650,0
2026-01-10 17:50:00,90520.97,90548.1,90507.38,90530.75,1336,1650,0
2026-01-10 17:55:00,90530.01,90536.54,90518.89,90522.26,1321,1650,0
2026-01-10 18:00:00,90523.07,90570.61,90510.03,90566.25,1342,1650,0
2026-01-10 18:05:00,90566.53,90589.76,90551.73,90586.13,1343,1650,0
2026-01-10 18:10:00,90581.01,90602.03,90524.89,90547.98,1311,1650,0
2026-01-10 18:15:00,90547.84,90555.89,90474.19,90495.19,1295,1650,0
2026-01-10 18:20:00,90495.51,90526.33,90486.63,90508.64,1323,1650,0
2026-01-10 18:25:00,90508.48,90527.97,90491.44,90517.78,1277,1650,0
2026-01-10 18:30:00,90517.85,90531.17,90472.63,90526.44,1287,1650,0
2026-01-10 18:35:00,90526.43,90562.0,90523.45,90558.43,1291,1650,0
2026-01-10 18:40:00,90558.5,90579.32,90552.88,90568.63,1324,1650,0
2026-01-10 18:45:00,90569.21,90581.11,90536.1,90557.13,1335,1630,0
2026-01-10 18:50:00,90557.12,90564.66,90536.35,90552.02,1320,1650,0
2026-01-10 18:55:00,90552.05,90555.29,90533.83,90549.64,1337,1650,0
2026-01-10 19:00:00,90549.78,90580.38,90544.51,90570.31,1362,1650,0
2026-01-10 19:05:00,90570.56,90580.98,90550.22,90578.34,1270,1650,0
2026-01-10 19:10:00,90578.35,90594.09,90566.95,90587.83,1254,1650,0
2026-01-10 19:15:00,90587.65,90610.03,90581.77,90602.71,1261,1650,0
2026-01-10 19:20:00,90602.78,90615.71,90567.16,90605.63,1312,1650,0
2026-01-10 19:25:00,90605.7,90621.28,90597.86,90610.02,1316,1650,0
2026-01-10 19:30:00,90610.18,90616.56,90555.57,90555.57,1254,1650,0
2026-01-10 19:35:00,90559.07,90572.96,90535.22,90545.25,1276,1650,0
2026-01-10 19:40:00,90545.25,90545.25,90492.21,90528.06,1279,1650,0
2026-01-10 19:45:00,90528.38,90538.38,90432.4,90442.72,1291,1685,0
2026-01-10 19:50:00,90442.76,90515.84,90434.18,90441.42,1311,1650,0
2026-01-10 19:55:00,90441.65,90455.59,90376.65,90424.37,1326,1645,0
2026-01-10 20:00:00,90424.33,90465.1,90424.32,90432.7,1355,1645,0
2026-01-10 20:05:00,90432.64,90435.81,90378.52,90400.23,1317,1645,0
2026-01-10 20:10:00,90400.24,90417.3,90385.4,90411.87,1318,1645,0
2026-01-10 20:15:00,90411.65,90435.33,90388.65,90427.86,1330,1645,0
2026-01-10 20:20:00,90427.65,90440.8,90394.56,90430.3,1327,1645,0
2026-01-10 20:25:00,90430.24,90467.31,90422.15,90444.51,1321,1645,0
2026-01-10 20:30:00,90449.44,90470.53,90430.1,90443.23,1313,1645,0
2026-01-10 20:35:00,90443.32,90461.1,90438.72,90457.84,1321,1645,0
2026-01-10 20:40:00,90457.61,90475.48,90447.39,90466.18,1327,1650,0
2026-01-10 20:45:00,90465.4,90475.71,90435.95,90442.89,1312,1650,0
2026-01-10 20:50:00,90442.99,90450.51,90431.62,90443.57,1259,1650,0
2026-01-10 20:55:00,90443.52,90475.36,90441.39,90452.89,1286,1650,0
2026-01-10 21:00:00,90452.96,90472.07,90452.83,90462.22,1277,1650,0
2026-01-10 21:05:00,90462.27,90473.9,90440.77,90448.21,1329,1650,0
2026-01-10 21:10:00,90451.69,90455.45,90442.55,90450.96,1272,1650,0
2026-01-10 21:15:00,90451.32,90468.05,90425.55,90458.48,1277,1650,0
2026-01-10 21:20:00,90458.54,90482.48,90457.52,90466.24,1302,1650,0
2026-01-10 21:25:00,90466.4,90480.29,90462.65,90474.61,1310,1650,0
2026-01-10 21:30:00,90475.53,90492.01,90463.01,90484.11,1277,1650,0
2026-01-10 21:35:00,90484.14,90509.78,90473.87,90507.3,1290,1650,0
2026-01-10 21:40:00,90507.25,90509.26,90492.02,90507.5,1291,1650,0
2026-01-10 21:45:00,90507.68,90508.51,90469.34,90488.41,1296,1650,0
2026-01-10 21:50:00,90487.77,90505.78,90485.09,90499.0,1284,1650,0
2026-01-10 21:55:00,90499.14,90505.43,90478.82,90500.27,1279,1650,0
2026-01-10 22:00:00,90500.05,90513.24,90482.41,90502.9,1315,1650,0
2026-01-10 22:05:00,90502.92,90519.51,90491.55,90519.06,1310,1650,0
2026-01-10 22:10:00,90518.25,90541.7,90502.15,90530.13,1301,1650,0
2026-01-10 22:15:00,90529.8,90535.05,90497.98,90502.71,1293,1650,0
2026-01-10 22:20:00,90502.57,90508.56,90493.97,90504.99,1179,1650,0
2026-01-10 22:25:00,90504.98,90519.09,90490.78,90507.13,1231,1650,0
2026-01-10 22:30:00,90507.33,90515.6,90438.27,90465.45,1289,1650,0
2026-01-10 22:35:00,90466.66,90471.83,90453.87,90458.32,1249,1650,0
2026-01-10 22:40:00,90458.34,90458.34,90412.12,90444.84,1279,1650,0
2026-01-10 22:45:00,90444.89,90458.14,90404.94,90445.54,1270,1650,0
2026-01-10 22:50:00,90445.5,90453.85,90427.97,90438.05,1281,1650,0
2026-01-10 22:55:00,90438.02,90445.58,90416.28,90438.25,1288,1650,0
2026-01-10 23:00:00,90438.26,90443.44,90391.38,90433.85,1317,1645,0
2026-01-10 23:05:00,90433.69,90434.19,90341.37,90372.51,1324,1645,0
2026-01-10 23:10:00,90372.37,90406.98,90365.4,90390.01,1319,1645,0
2026-01-10 23:15:00,90390.21,90405.77,90378.32,90388.11,1297,1645,0
2026-01-10 23:20:00,90388.12,90445.11,90386.64,90432.41,1314,1645,0
2026-01-10 23:25:00,90432.29,90441.58,90400.73,90416.78,1277,1650,0
2026-01-10 23:30:00,90416.78,90435.21,90374.07,90390.91,1252,1650,0
2026-01-10 23:35:00,90391.11,90413.13,90368.26,90377.65,1301,1645,0
2026-01-10 23:40:00,90376.95,90410.98,90374.69,90394.23,1274,1645,0
2026-01-10 23:45:00,90393.99,90404.46,90348.14,90373.51,1287,1645,0
2026-01-10 23:50:00,90373.55,90378.61,90356.91,90360.39,1292,1645,0
2026-01-10 23:55:00,90360.05,90373.39,90358.8,90368.9,1030,1645,0
2026-01-11 00:00:00,90370.78,90383.42,90319.91,90325.9,1043,1645,0
2026-01-11 00:05:00,90326.63,90339.46,90237.24,90252.25,1314,1645,0
2026-01-11 00:10:00,90257.26,90343.41,90252.08,90291.18,1314,1645,0
2026-01-11 00:15:00,90291.2,90328.16,90263.52,90300.78,1331,1645,0
2026-01-11 00:20:00,90300.48,90317.36,90276.87,90298.6,1266,1640,0
2026-01-11 00:25:00,90298.82,90366.8,90294.74,90366.32,1253,1645,0
2026-01-11 00:30:00,90366.65,90434.95,90362.37,90411.04,1351,1552,0
2026-01-11 00:35:00,90409.97,90445.52,90409.97,90429.99,1308,1645,0
2026-01-11 00:40:00,90430.61,90472.94,90417.29,90463.01,1345,1645,0
2026-01-11 00:45:00,90464.85,90483.51,90339.01,90352.01,1331,1645,0
2026-01-11 00:50:00,90351.82,90378.54,90333.78,90335.22,1323,1645,0
2026-01-11 00:55:00,90335.0,90373.31,90285.97,90290.86,1294,1640,0
2026-01-11 01:00:00,90291.02,90412.81,90289.77,90366.36,1342,1645,0
2026-01-11 01:05:00,90366.18,90422.44,90343.49,90398.49,1347,1645,0
2026-01-11 01:10:00,90398.61,90411.52,90372.7,90381.17,1323,1645,0
2026-01-11 01:15:00,90381.16,90414.11,90377.11,90388.29,1293,1645,0
2026-01-11 01:20:00,90388.82,90414.52,90375.18,90389.34,1333,1645,0
2026-01-11 01:25:00,90389.49,90436.08,90383.81,90403.72,1327,1645,0
2026-01-11 01:30:00,90403.66,90449.14,90381.05,90429.23,1324,2002,0
2026-01-11 01:35:00,90429.22,90430.28,90375.81,90383.85,1296,1585,0
2026-01-11 01:40:00,90383.77,90419.78,90348.31,90409.8,1318,1645,0
2026-01-11 01:45:00,90409.67,90435.41,90376.55,90427.45,1349,1645,0
2026-01-11 01:50:00,90427.32,90457.43,90405.95,90434.86,1331,1645,0
2026-01-11 01:55:00,90434.91,90437.7,90352.7,90386.48,1349,1645,0
2026-01-11 02:00:00,90370.8,90405.58,90324.93,90339.04,1345,1230,0
2026-01-11 02:05:00,90339.16,90358.92,90315.59,90325.78,1319,1645,0
2026-01-11 02:10:00,90325.68,90397.43,90302.93,90380.57,1317,1645,0
2026-01-11 02:15:00,90381.23,90495.66,90375.37,90412.9,1340,1645,0
2026-01-11 02:20:00,90412.87,90484.4,90410.27,90484.18,1286,1645,0
2026-01-11 02:25:00,90484.48,90489.39,90455.98,90481.02,1302,1645,0
2026-01-11 02:30:00,90481.95,90489.56,90443.04,90462.51,1290,1645,0
