timestamp,signal,confidence,rf_signal,xgb_signal,lgb_signal,executed,blocked_by,current_price,atr
2026-02-22T15:28:30.307530+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67546.89,249.6
2026-02-22T15:29:59.426802+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67586.15,249.6
2026-02-22T15:31:46.572976+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67575.24,249.6
2026-02-22T15:33:33.530488+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67625.05,249.6
2026-02-22T15:35:43.737938+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67633.66,249.6
2026-02-22T15:37:26.687222+00:00,BUY,69.9%,HOLD,BUY,BUY,False,spread_filter,67718.14,249.6
2026-02-22T15:45:46.352849+00:00,BUY,69.9%,HOLD,BUY,BUY,True,none,67801.56,249.6
2026-02-22T15:48:20.314900+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67717.23,249.6
2026-02-22T15:49:29.342950+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67720.13,249.6
2026-02-22T15:50:35.603786+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67727.50,249.6
2026-02-22T15:51:49.145118+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67729.45,249.6
2026-02-22T15:52:55.565791+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67713.37,249.6
2026-02-22T15:54:06.456253+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67726.36,249.6
2026-02-22T15:55:15.105401+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67707.96,249.6
2026-02-22T15:56:33.740403+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67714.47,249.6
2026-02-22T15:57:42.932555+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67681.93,249.6
2026-02-22T15:58:49.939551+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67673.14,249.6
2026-02-22T15:59:58.031143+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67666.68,249.6
2026-02-22T16:01:08.603068+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67660.76,249.6
2026-02-22T16:02:17.050033+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67637.17,249.6
2026-02-22T16:03:26.294387+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67687.18,249.6
2026-02-22T16:04:33.194431+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67626.07,249.6
2026-02-22T16:05:40.403497+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67605.72,249.6
2026-02-22T16:06:48.602832+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67610.66,249.6
2026-02-22T16:07:57.205509+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67570.76,249.6
2026-02-22T16:09:06.453315+00:00,BUY,69.9%,HOLD,BUY,BUY,False,daily_limit,67584.52,249.6
2026-02-22T16:10:14.167656+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67600.08,231.9
2026-02-22T16:11:20.439577+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67600.75,231.9
2026-02-22T16:12:27.877476+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67621.36,231.9
2026-02-22T16:13:35.833238+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67574.41,231.9
2026-02-22T16:14:44.530037+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67573.07,231.9
2026-02-22T16:15:53.415498+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67585.56,231.9
2026-02-22T16:17:02.293371+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67564.65,231.9
2026-02-22T16:18:19.796654+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67576.23,231.9
2026-02-22T16:19:29.537606+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67602.82,231.9
2026-02-22T16:20:36.950422+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67618.98,231.9
2026-02-22T16:21:44.943691+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67598.58,231.9
2026-02-22T16:22:58.239961+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67557.59,231.9
2026-02-22T16:24:16.621358+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67570.38,231.9
2026-02-22T16:25:33.056016+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67572.82,231.9
2026-02-22T16:26:42.691159+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67532.93,231.9
2026-02-22T16:27:52.565902+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67550.39,231.9
2026-02-22T16:29:02.149237+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67545.89,231.9
2026-02-22T16:30:11.398818+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67537.37,231.9
2026-02-22T16:31:19.365351+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67553.50,231.9
2026-02-22T16:32:26.024508+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67558.91,231.9
2026-02-22T16:33:38.886548+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67566.69,231.9
2026-02-22T16:35:02.488636+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67535.20,231.9
2026-02-22T16:36:19.121585+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67548.39,231.9
2026-02-22T16:37:25.267732+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67536.48,231.9
2026-02-22T16:38:30.185929+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67497.37,231.9
2026-02-22T16:39:35.065132+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67514.30,231.9
2026-02-22T16:40:39.677902+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67509.22,231.9
2026-02-22T16:41:45.242731+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67525.85,231.9
2026-02-22T16:42:50.978931+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67537.14,231.9
2026-02-22T16:43:55.426341+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67561.04,231.9
2026-02-22T16:45:00.547205+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67561.36,231.9
2026-02-22T16:46:07.156568+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67585.48,231.9
2026-02-22T16:47:14.661336+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67612.65,231.9
2026-02-22T16:48:20.642700+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67604.69,231.9
2026-02-22T16:49:28.014674+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67610.20,231.9
2026-02-22T16:50:34.697084+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67573.41,231.9
2026-02-22T16:51:40.819008+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67573.94,231.9
2026-02-22T16:52:46.370436+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67596.64,231.9
2026-02-22T16:53:52.233811+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67615.65,231.9
2026-02-22T16:55:00.120940+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67616.27,231.9
2026-02-22T16:56:08.098137+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67619.91,231.9
2026-02-22T16:57:15.003387+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67604.67,231.9
2026-02-22T16:58:23.669041+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67608.80,231.9
2026-02-22T16:59:31.490526+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67617.50,231.9
2026-02-22T17:00:40.229932+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67615.44,231.9
2026-02-22T17:01:46.239209+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67601.53,231.9
2026-02-22T17:02:51.059719+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67593.94,231.9
2026-02-22T17:03:57.144896+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67603.51,231.9
2026-02-22T17:05:03.861157+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67584.65,231.9
2026-02-22T17:06:12.888747+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67566.59,231.9
2026-02-22T17:07:23.615220+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67552.46,231.9
2026-02-22T17:08:29.386645+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67558.21,231.9
2026-02-22T17:09:35.227477+00:00,BUY,63.7%,HOLD,BUY,BUY,False,daily_limit,67516.86,231.9
2026-02-22T17:10:42.120512+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67552.17,226.8
2026-02-22T17:11:48.698547+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67607.36,226.8
2026-02-22T17:12:54.822894+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67576.01,226.8
2026-02-22T17:14:01.887613+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67576.19,226.8
2026-02-22T17:15:08.135464+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67559.65,226.8
2026-02-22T17:16:13.775122+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67535.74,226.8
2026-02-22T17:17:17.924504+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67529.38,226.8
2026-02-22T17:18:23.889048+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67518.21,226.8
2026-02-22T17:19:29.573041+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67522.04,226.8
2026-02-22T17:20:35.047391+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67517.99,226.8
2026-02-22T17:21:40.755844+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67522.37,226.8
2026-02-22T17:22:46.710413+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67526.00,226.8
2026-02-22T17:23:52.130607+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67499.35,226.8
2026-02-22T17:24:57.963884+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67515.79,226.8
2026-02-22T17:26:15.376731+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67530.19,226.8
2026-02-22T17:27:22.145490+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67526.70,226.8
2026-02-22T17:28:29.083377+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67536.67,226.8
2026-02-22T17:29:35.839819+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67514.03,226.8
2026-02-22T17:30:43.013777+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67521.87,226.8
2026-02-22T17:31:49.630069+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67462.36,226.8
2026-02-22T17:32:56.367321+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67388.63,226.8
2026-02-22T17:34:04.561101+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67295.42,226.8
2026-02-22T17:35:12.208326+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67295.28,226.8
2026-02-22T17:36:18.631791+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67258.37,226.8
2026-02-22T17:37:25.020103+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67237.02,226.8
2026-02-22T17:38:31.764066+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67286.89,226.8
2026-02-22T17:39:39.354344+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67266.09,226.8
2026-02-22T17:40:46.483532+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67290.72,226.8
2026-02-22T17:41:52.492441+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67297.16,226.8
2026-02-22T17:42:58.737637+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67280.18,226.8
2026-02-22T17:44:06.742826+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67275.83,226.8
2026-02-22T17:45:13.725291+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67271.70,226.8
2026-02-22T17:46:32.696380+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67274.49,226.8
2026-02-22T17:47:38.694909+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67288.62,226.8
2026-02-22T17:48:44.987819+00:00,SELL,72.1%,HOLD,SELL,SELL,False,daily_limit,67320.23,226.8
